Site.Code,Site,Sampling.Time,Unique.ID,Plot.ID,Leaf.PercN,Leaf.PercC,Leaf.CHN.Moldy,Shoots.Zmarina.per.m2,Mean.Sheath.Width.cm.,Mean.Shealth.Length.cm.,Mean.Longest.Leaft.Length.cm.,,Epibiota.Periphyton,Epibiota.Macroalgae,Epibiota.MobileInvertebrate,Epibiota.Seagrass,Epibiota.SessileInvertebrate,Epibiota.SD.Periphyton,Epibiota.SD.SessileInvertebrate,Epibiota.SD.Macroalgae,Epibiota.SD.TotalEpibiota,Std.Total.Abund.Mesograzers,Std.Total.Abund.Molluscs,Std.Total.Abund.Crustaceans,Std.Total.Abund.Amphipods,Std.Abund.Gammarids,Std.Abund.Caprellids,Std.Abund.Isopods,Std.Abund.Gastropods,Std.Abund.Polychaetes,Plot.Grazer.Richness,Std.Total.Biomass.Mesograzers,Std.Total.Biomass.Molluscs,Std.Total.Biomass.Crustaceans,Std.Total.Biomass.Amphipods,Std.Biomass.Gammarids,Std.Biomass.Caprellids,Std.Biomass.Isopods,Std.Biomass.Gastropods,Std.Biomass.Polychaetes,Mean.Above.Zmarina.g,Mean.Above.OtherSeagrass.g,Mean.Above.Total.macrophytes.core.g,Mean.Below.Zmarina.g,Mean.Below.OtherSeagrass.g,Mean.Total.Below.macrophytes.core.g,Mean.Macroalgae.g,Mean.Total.Seagrass.Biomass.Above,Mean.Total.Seagrass.Biomass.Below,TOTAL.Seagrass.Biomass,TOTAL.Macrophyte.Biomass,Macroalgae,Pdn.Amphipod,Pdn.Caprellid,Pdn.Gastropod,Pdn.Isopod,Pdn.Lettuce,Pdn.Shrimp,Pdn.Squid,Pdn.Crustacean
UK,UK.A,1,UK.A.1.17,17,1.937946439,38.69831848,N,222.8163993,0.366,4.298,21.158,,0.0308,0,0,0.4105,0,0.075030451,0,0,0.075030451,67.5558635,64.09146025,3.464403257,3.464403257,3.464403257,0,0,64.09146025,0,5,52.0214793,51.52606963,0.495409666,0.495409666,0.495409666,0,0,51.52606963,0,13,0,13,199,0,199,0,13,199,212,212,0.9467,1,NA,0,NA,NA,NA,1,1
UK,UK.A,1,UK.A.1.18,18,1.978058815,37.75307083,N,668.4491979,0.382,4.766,23.87,,0.0095,0,0,0.3332,0,0.028511405,0,0,0.028511405,17.82034861,17.82034861,0,0,0,0,0,17.82034861,0,4,5.350002784,5.350002784,0,0,0,0,0,5.350002784,0,42,0,42,588,0,588,0,42,588,630,630,0.7086,1,NA,0,NA,0,NA,1,1
UK,UK.A,1,UK.A.1.19,19,1.73051405,37.9202919,N,NA,0.38,3.704,24.2,,0.0112,0,0,0.2152,0,0.05204461,0,0,0.05204461,22.42345839,22.42345839,0,0,0,0,0,22.42345839,0,5,10.23803364,10.23803364,0,0,0,0,0,10.23803364,0,41,0,41,214,0,214,0,41,214,255,255,17.3641,0,NA,0,NA,0,NA,1,0
UK,UK.A,1,UK.A.1.20,20,2.020008087,38.71606445,N,1145.912911,0.384,4.958,22.82,,0.0242,0,0,0.3964,0,0.061049445,0,0,0.061049445,30.11422638,29.59501558,0.5192108,0.5192108,0.5192108,0,0,29.59501558,0,4,9.949117342,9.874870197,0.074247144,0.074247144,0.074247144,0,0,9.874870197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6694,1,NA,0,NA,0,NA,1,1
UK,UK.B,1,UK.B.1.1,1,1.022179127,35.62212372,N,286.4782277,0.358,2.742,25.34,,0.0329,0,0,0.3255,0,0.101075269,0,0,0.101075269,406.5546567,402.4061398,4.148516905,4.148516905,4.148516905,0,0,402.4061398,0,5,109.2781581,108.2327318,1.04542626,1.04542626,1.04542626,0,0,108.2327318,0,11,0,11,107,0,107,0,11,107,118,118,55.03,1,NA,1,NA,0,NA,1,1
UK,UK.B,1,UK.B.1.2,2,1.117650032,35.550457,N,127.3236567,0.432,4.196,26.82,,0.0472,0,0,0.2595,0,0.181888247,0,0,0.181888247,17.25084294,16.46671371,0.784129224,0.784129224,0.784129224,0,0,16.46671371,0,6,8.425468517,8.227867953,0.197600565,0.197600565,0.197600565,0,0,8.227867953,0,17,0,17,131,0,131,0,17,131,148,148,83.9,1,NA,1,NA,1,NA,1,1
UK,UK.B,1,UK.B.1.3,3,0.880774438,38.229496,N,222.8163993,0.358,2.882,16.32,,0.0292,0,0,0.2345,0,0.124520256,0,0,0.124520256,40.95004095,40.95004095,0,0,0,0,0,40.95004095,0,4,22.70679771,22.70679771,0,0,0,0,0,22.70679771,0,23,0,23,191,0,191,0,23,191,214,214,39.13,1,NA,1,NA,NA,NA,0,1
UK,UK.B,1,UK.B.1.4,4,1.495574594,37.88311768,N,350.140056,0.368,3.422,19.58,,0.0266,0,0,0.4533,0,0.058680785,0,0,0.058680785,16.18213269,15.06612354,1.116009151,1.116009151,1.116009151,0,0,15.06612354,0,5,6.245745215,5.842865912,0.402879304,0.402879304,0.402879304,0,0,5.842865912,0,27,0,27,328,0,328,0,27,328,355,355,5.91,1,NA,0,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.5,5,1.194644094,37.31305313,N,381.9709702,0.278,3.06,16.778,,0.0644,0,0,0.3087,0,0.20861678,0,0,0.20861678,23.80509578,20.45750418,3.347591594,3.347591594,3.347591594,0,0,20.45750418,0,8,11.72772922,10.69853078,1.029198438,1.029198438,1.029198438,0,0,10.69853078,0,45,0,45,718,0,718,0,45,718,763,763,NA,1,NA,0,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.6,6,1.71781373,36.80469513,N,63.66182837,0.382,4.434,23,,0.0245,0,0,0.4829,0,0.050735142,0,0,0.050735142,1250,1250,0,0,0,0,0,1250,0,4,596.328125,596.328125,0,0,0,0,0,596.328125,0,15,0,15,46,0,46,0,15,46,61,61,23.32,0,NA,1,NA,0,NA,0,0
UK,UK.B,1,UK.B.1.7,7,1.604972363,35.62398911,N,127.3236567,0.44,3.866,18.68,,0.0418,0,0,0.368,0,0.113586957,0,0,0.113586957,27.31561957,25.66012747,1.655492095,1.655492095,1.655492095,0,0,25.66012747,0,5,13.51295423,13.09577022,0.417184008,0.417184008,0.417184008,0,0,13.09577022,0,5,0,5,11,0,11,0,5,11,16,16,27.5,1,NA,1,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.8,8,1.177056551,36.9117775,N,222.8163993,0.398,3.57,24.34,,0.0263,0,0,0.407,0,0.064619165,0,0,0.064619165,11.09526074,9.51022349,1.585037248,1.585037248,1.585037248,0,0,9.51022349,0,6,5.958947535,5.386749089,0.572198447,0.572198447,0.572198447,0,0,5.386749089,0,39,0,39,150,0,150,0,39,150,189,189,10.53,0,NA,0,NA,NA,NA,0,0
UK,UK.B,1,UK.B.1.9,9,1.491573811,35.77344131,N,350.140056,0.362,3.648,26.498,,0.0505,0,0,0.577,0,0.087521664,0,0,0.087521664,5.153311002,5.153311002,0,0,0,0,0,5.153311002,0,2,1.564029889,1.564029889,0,0,0,0,0,1.564029889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8,1,NA,1,NA,NA,NA,0,1
UK,UK.B,1,UK.B.1.10,10,1.580086231,37.0032959,N,190.9854851,0.432,4.118,25.24,,0.0692,0,0,0.7585,0,0.091232696,0,0,0.091232696,30.14705882,28.67647059,1.470588235,1.470588235,1.470588235,0,0,28.67647059,0,6,14.51176471,14.14117647,0.370588235,0.370588235,0.370588235,0,0,14.14117647,0,46,0,46,390,0,390,0,46,390,436,436,95.38,1,NA,0,NA,NA,NA,0,1
UK,UK.B,1,UK.B.1.11,11,1.037736654,27.68063927,N,222.8163993,0.344,2.972,19.66,,0.0559,0,0,0.4267,0,0.13100539,0,0,0.13100539,28.58064814,28.58064814,0,0,0,0,0,28.58064814,0,5,13.82750196,13.82750196,0,0,0,0,0,13.82750196,0,29,0,29,208,0,208,0,29,208,237,237,12.38,1,NA,0,NA,1,NA,1,1
UK,UK.B,1,UK.B.1.12,12,1.829311132,43.05535126,N,222.8163993,0.368,2.262,20.298,,0.1775,0,0,0.4294,0,0.41336749,0,0,0.41336749,21.02354637,19.82220086,1.201345507,1.201345507,1.201345507,0,0,19.82220086,0,5,9.729697261,9.261172513,0.468524748,0.468524748,0.468524748,0,0,9.261172513,0,15,0,15,81,0,81,0,15,81,96,96,34.99,1,NA,0,NA,NA,NA,0,1
UK,UK.B,1,UK.B.1.13,13,1.188223362,34.21233749,N,127.3236567,0.406,3.776,18.28,,0.0457,0,0,0.7446,0,0.061375235,0,0,0.061375235,18.77726846,17.12045065,1.656817805,1.656817805,1.656817805,0,0,17.12045065,0,8,7.821836859,7.432484674,0.389352184,0.389352184,0.389352184,0,0,7.399348318,0,45,0,45,308,0,308,0,45,308,353,353,40,1,NA,0,NA,NA,NA,0,1
UK,UK.B,1,UK.B.1.14,14,1.824580193,45.74601364,N,159.1545709,0.414,4.16,21.562,,0.0176,0,0,0.6969,0,0.025254699,0,0,0.025254699,63.5122261,63.5122261,0,0,0,0,0,63.5122261,0,5,24.96771462,24.96771462,0,0,0,0,0,24.96771462,0,31,0,31,308,0,308,0,31,308,339,339,129.51,NA,NA,NA,NA,NA,NA,1,NA
UK,UK.B,1,UK.B.1.15,15,1.068492055,26.78751564,N,286.4782277,0.41,3.986,25.16,,0.0725,0,0,0.4577,0,0.158400699,0,0,0.158400699,30.6587901,30.6587901,0,0,0,0,0,30.6587901,0,5,17.77835938,17.77835938,0,0,0,0,0,17.77835938,0,10,0,10,168,0,168,0,10,168,178,178,20.82,NA,NA,1,NA,0,NA,1,NA
UK,UK.B,1,UK.B.1.16,16,1.496224761,36.03726196,N,159.1545709,0.464,3.686,20.02,,0.0686,0,0,0.5919,0,0.115897956,0,0,0.115897956,12.03679821,11.17702691,0.859771301,0.859771301,0.859771301,0,0,11.17702691,0,4,5.435474164,5.312526868,0.122947296,0.122947296,0.122947296,0,0,5.312526868,0,60,0,60,457,0,457,0,60,457,517,517,2.25,NA,NA,NA,NA,1,NA,1,NA
UK,UK.B,1,UK.B.1.17,17,1.688884974,37.83173752,N,381.9709702,0.368,3.032,20.252,,0.065,0,0,0.5288,0,0.122919818,0,0,0.122919818,8.116334122,7.439972946,0.676361177,0.676361177,0.676361177,0,0,7.439972946,0,4,2.722353737,2.625634089,0.096719648,0.096719648,0.096719648,0,0,2.625634089,0,37,0,37,231,0,231,0,37,231,268,268,4.8644,1,NA,0,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.18,18,1.239221692,39.42646408,N,509.2946269,0.384,3.836,18.38,,0.0575,0,0,0.5057,0,0.113703777,0,0,0.113703777,3.043316539,2.367023975,0.676292564,0.676292564,0.676292564,0,0,2.367023975,0,4,2.129983431,1.753964765,0.376018666,0.376018666,0.376018666,0,0,1.753964765,0,26,0,26,264,0,264,0,26,264,290,290,NA,1,NA,1,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.19,19,1.488793015,36.01823044,N,190.9854851,0.306,4.736,20.13,,0.0287,0,0,0.4559,0,0.062952402,0,0,0.062952402,13.70064099,13.70064099,0,0,0,0,0,13.70064099,0,5,7.138523267,7.138523267,0,0,0,0,0,7.138523267,0,32,0,32,434,0,434,0,32,434,466,466,0.97,1,NA,0,NA,NA,NA,1,1
UK,UK.B,1,UK.B.1.20,20,1.378400445,36.18812561,N,190.9854851,0.446,3.56,27.3,,0.0547,0,0,0.5166,0,0.10588463,0,0,0.10588463,2.891677751,2.891677751,0,0,0,0,0,2.891677751,0,3,1.226649702,1.226649702,0,0,0,0,0,1.226649702,0,34,0,34,104,0,104,0,34,104,138,138,6.54,1,NA,1,NA,0,NA,1,1
VA,VA.A,1,VA.A.1.1,1,1.901000023,32.13052368,N,859.434683,0.2875,6.325,31.6,,0.2116,0,0,0.4025,0,0.525714286,0,0,0.525714286,43.00497245,0,43.00497245,36.2854455,13.43905389,22.84639161,6.719526945,0,0,6,49.10966268,0,49.10966268,22.8054025,14.21381535,8.591587152,26.30426018,0,0,555,0,555,779,0,779,0,555,779,1334,1334,5.3914,0,NA,0,1,1,NA,0,0.5
VA,VA.A,1,VA.A.1.2,2,2.097990751,36.93255615,N,1464.222052,0.3125,8.05,42.275,,0.2219,0,0,0.6582,0,0.337131571,0,0,0.337131571,71.06999831,0,70.5059507,64.86547465,21.99785662,42.86761803,5.640476056,0.564047606,0,7,49.92723786,0,48.42010266,28.3969767,12.74973208,15.64724463,20.02312595,1.507135202,0,306,0,306,NA,NA,NA,0,306,NA,NA,NA,1.9022,1,NA,0,1,1,NA,1,1
VA,VA.A,1,VA.A.1.3,3,2.163565636,35.48096466,N,1432.391138,0.3125,6.95,44.075,,0.165,0,0,0.6113,0,0.269916571,0,0,0.269916571,24.93161121,0,22.85397694,18.35243603,3.116451401,15.23598463,4.501540912,2.077634267,0,6,25.42989716,0,20.10595935,6.068769694,2.292323141,3.776446553,14.03718965,5.323937809,0,283,0,283,1076,0,1076,0,283,1076,1359,1359,0.716,1,NA,0,0,0,NA,1,0.5
VA,VA.A,1,VA.A.1.4,4,2.210403681,36.73877716,N,1496.052967,0.3125,9.225,47.85,,0.2228,0,0,0.6891,0,0.323320273,0,0,0.323320273,42.69930008,0,41.81890214,35.21591759,13.64616807,21.56974953,6.602984549,0.88039794,0,10,35.16617511,0,33.92305322,15.50820971,7.146630277,8.361579434,18.41484351,1.243121891,0,259,0,259,826,0,826,0,259,826,1085,1085,2.94,0,NA,0,0,0,NA,0,0
VA,VA.A,1,VA.A.1.5,5,1.913836718,37.15423584,N,2259.994907,0.275,6.4,33.05,,0.206,0,0,0.6544,0,0.314792176,0,0,0.314792176,21.81867007,0,21.14732637,19.13329529,7.720452486,11.4128428,2.014031083,0.671343694,0,9,26.68289081,0,20.56426438,11.87405592,8.355543621,3.518512302,8.690208452,6.118626431,0,297,0,297,478,0,478,0,297,478,775,775,3.3161,0,NA,0,0,0,NA,0,0
VA,VA.A,1,VA.A.1.6,6,2.145821571,37.61404419,N,2387.318564,0.2625,8.325,38.275,,0.1046,0,0,0.3955,0,0.264475348,0,0,0.264475348,10.53664208,0,8.719979653,3.996657341,3.633324856,0.363332486,4.723322312,1.816662428,0,5,32.78458017,0,31.78432584,1.419903354,1.305816953,0.1140864,30.36442248,1.000254333,0,446,0,446,344,0,344,0,446,344,790,790,0.8883,0,NA,0,0,0,NA,0,0
VA,VA.A,1,VA.A.1.7,7,1.986276984,37.28323364,N,1941.685765,0.3625,8.125,39.925,,0.1544,0,0,0.6469,0,0.238676766,0,0,0.238676766,42.58909558,0,41.38374382,34.55341717,4.017839206,30.53557797,6.83032665,1.205351762,0,5,32.33677528,0,31.70436739,10.80798746,1.49624332,9.311744144,20.89637993,0.632407891,0,361,0,361,613,0,613,0,361,613,974,974,1.828,1,NA,0,1,0,NA,0,1
VA,VA.A,1,VA.A.1.8,8,2.636745453,37.77481461,N,954.9274255,0.325,9.075,41.05,,0.1554,0,0,0.5387,0,0.288472248,0,0,0.288472248,59.13239768,0,57.41485916,54.9612327,12.75885759,42.20237511,2.45362646,1.717538522,0,9,44.9573069,0,41.70625184,29.10319953,11.3465502,17.75664933,12.60305231,3.251055059,0,271,0,271,856,0,856,0,271,856,1127,1127,1.0005,0,NA,0,0,0,NA,0,0
VA,VA.A,1,VA.A.1.9,9,1.794467926,36.51626968,N,1591.545709,0.2875,8.4,40.925,,0.1024,0,0,0.552,0,0.185507246,0,0,0.185507246,45.20612644,0,44.19404898,40.82045746,13.15700695,27.66345051,3.373591526,1.012077458,0,8,51.2421564,0,48.79495311,16.6733014,7.431347412,9.241953984,32.12165171,2.447203293,0,231,0,231,539,0,539,0,231,539,770,770,0.9726,1,NA,0,1,0,NA,0,1
VA,VA.A,1,VA.A.1.10,10,2.822138309,43.47080612,N,1400.560224,0.3125,8.15,38.025,,0.0878,0,0,0.422,0,0.208056872,0,0,0.208056872,17.66739214,0,16.38714633,12.54640891,3.58468826,8.96172065,3.840737422,1.280245807,0,6,43.84227372,0,37.12251952,10.83932915,6.822173857,4.017155294,26.28319037,6.719754193,0,306,0,306,974,0,974,0,306,974,1280,1280,1.0748,0,NA,1,1,0,NA,0,0.5
VA,VA.A,1,VA.A.1.11,11,2.386520863,36.99746704,N,2832.951362,0.325,9.275,42.45,,0.12,0,0,0.5485,0,0.218778487,0,0,0.218778487,71.30872483,0,69.2114094,66.06543624,9.437919463,56.62751678,3.145973154,2.097315436,0,8,46.15352349,0,40.54949664,23.26656879,5.028313758,18.23825503,17.28292785,5.604026846,0,334,0,334,758,0,758,0,334,758,1092,1092,0.4333,0,NA,0,1,0,NA,0,0.5
VA,VA.A,1,VA.A.1.12,12,2.199256897,34.50213242,N,2291.825821,0.35,9,43.1,,0.1022,0,0,0.5339,0,0.191421615,0,0,0.191421615,56.06821633,0,54.51076588,52.1745902,7.008527041,45.16606315,2.33617568,1.557450454,0,7,27.40022583,0,21.57302496,15.51960441,2.667133902,12.85247051,6.053420551,5.827200872,0,192,0,192,570,0,570,0,192,570,762,762,1.1488,1,NA,0,1,1,NA,0,1
VA,VA.A,1,VA.A.1.13,13,1.919386625,35.57408905,N,1336.898396,0.275,7.825,39.75,,0.08,0,0,0.435,0,0.183908046,0,0,0.183908046,44.63556693,0,43.00255838,35.38185183,2.72168091,32.66017092,7.620706548,1.633008546,0,5,66.96532579,0,63.97365413,27.92281313,17.28866148,10.63415165,36.050841,2.991671656,0,278,0,278,561,0,561,0,278,561,839,839,1.2807,1,NA,0,1,1,NA,1,1
VA,VA.A,1,VA.A.1.14,14,1.926243782,36.56147385,N,1496.052967,0.3,7.925,42.75,,0.1356,0,0,0.7553,0,0.179531312,0,0,0.179531312,80.56766945,0,80.56766945,79.82851652,8.869835169,70.95868135,0.739152931,0,0,4,38.77965851,0,38.77965851,34.48739744,2.998004287,31.48939316,4.292261069,0,0,451,0,451,631,0,631,0,451,631,1082,1082,5.1293,1,NA,0,0,0,NA,1,0.5
VA,VA.A,1,VA.A.1.15,15,1.988921046,37.68241882,N,2259.994907,0.3625,10.575,42.65,,0.1875,0,0,0.7729,0,0.242592832,0,0,0.242592832,40.24144869,0,40.24144869,34.90329734,2.053135137,32.8501622,5.338151357,0,0,6,27.43070669,0,27.43070669,10.03654581,2.125405494,7.911140311,17.39416088,0,0,305,0,305,473,0,473,0,305,473,778,778,2.2861,0,NA,0,1,0,NA,1,0.5
VA,VA.A,1,VA.A.1.16,16,2.266103506,36.81929016,N,2928.444105,0.3125,9.525,40.95,,0.1327,0,0,0.5566,0,0.238411786,0,0,0.238411786,25.17392896,0,24.25851337,19.22372757,4.119370194,15.10435738,5.034785793,0.915415599,0,6,25.52407543,0,24.58394361,4.708440132,2.175027462,2.533412669,19.87550348,0.94013182,0,365,0,365,956,0,956,0,365,956,1321,1321,0.2067,0,NA,1,1,0,NA,0,0.5
VA,VA.A,1,VA.A.1.17,17,2.42002821,37.59614944,N,1941.685765,0.3125,9.15,41.725,,0.1155,0,0,0.5802,0,0.199069286,0,0,0.199069286,18.96014157,0,18.11746861,16.43212269,1.685345917,14.74677678,1.685345917,0.842672959,0,5,6.600235948,0,5.73481082,3.845959383,0.748293587,3.097665796,1.888851437,0.865425129,0,347,0,347,425,0,425,0,347,425,772,772,2.5518,1,NA,0,1,0,NA,1,1
VA,VA.A,1,VA.A.1.18,18,2.362365007,32.48407745,N,1559.714795,0.3,8.65,38.05,,0.1075,0,0,0.551,0,0.195099819,0,0,0.195099819,63.56614097,0,60.34760219,53.91052462,0,53.91052462,6.437077567,3.218538783,0,4,40.37737367,0,37.7759897,8.798680399,0,8.798680399,28.9773093,2.601383972,0,259,0,259,916,0,916,0,259,916,1175,1175,3.3975,1,NA,1,1,0,NA,0,1
VA,VA.A,1,VA.A.1.19,19,2.188436985,37.07640076,N,2482.811306,0.2375,7.5,34,,0.0738,0,0,0.3739,0,0.197378978,0,0,0.197378978,33.89543259,0,32.62435387,28.38742479,0,28.38742479,4.236929074,1.271078722,0,4,24.44962291,0,21.05330057,5.098720447,0,5.098720447,15.95458012,3.396322346,0,335,0,335,668,0,668,0,335,668,1003,1003,0.4105,1,NA,1,1,0,NA,0,1
VA,VA.A,1,VA.A.1.20,20,1.89673686,37.89533615,N,2259.994907,0.325,7.7,38.8,,0.1154,0,0,1.5109,0,0.076378318,0,0,0.076378318,29.17060864,0,28.38221381,23.65184484,0,23.65184484,4.730368969,0.788394828,0,4,12.70340587,0,11.89372438,4.732734153,0,4.732734153,7.160990224,0.809681488,0,407,0,407,NA,NA,NA,0,407,NA,NA,NA,0.2056,1,NA,0,1,0,NA,1,1
VA,VA.B,1,VA.B.1.1,1,2.203283072,36.43465424,N,1209.574739,0.3,9.5,41.775,,0.101,0,0,0.7221,0,0.139869824,0,0,0.139869824,19.29451343,0,16.32612675,4.947311136,4.947311136,0,11.37881561,2.968386682,0,5,53.69564142,0,50.14594568,1.700885569,1.700885569,0,48.44506011,3.54969574,0,325,0,325,264,0,264,0,325,264,589,589,5.3586,1,NA,0,1,1,NA,1,1
VA,VA.B,1,VA.B.1.2,2,2.27321744,36.10350418,N,1018.589254,0.3375,12.425,61.25,,0.1262,0,0,1.0898,0,0.115801064,0,0,0.115801064,25.10040161,0,21.96285141,15.06024096,15.06024096,0,6.902610442,3.137550201,0,5,63.53413655,0,61.50163153,24.99874498,24.99874498,0,36.50288655,2.03250502,0,273,0,273,578,0,578,0,273,578,851,851,13.2874,0,NA,1,1,1,NA,0,0.5
VA,VA.B,1,VA.B.1.3,3,2.258308887,36.02909088,N,1082.251082,0.3875,13.375,63.5,,0.1234,0,0,1.1576,0,0.106599862,0,0,0.106599862,18.58254105,0,16.85393258,12.96456353,12.96456353,0,3.889369058,1.72860847,0,6,40.44165946,0,36.806828,8.824114088,8.824114088,0,27.98271392,3.634831461,0,224,0,224,357,0,357,0,224,357,581,581,8.4008,1,NA,0,0,1,NA,0,0.5
VA,VA.B,1,VA.B.1.4,4,2.379000425,36.41628647,N,1368.72931,0.375,13.225,59.75,,0.1492,0,0,1.0026,0,0.148813086,0,0,0.148813086,9.47245701,0,7.286505392,0.728650539,0,0.728650539,6.557854853,2.185951618,0,4,15.50714078,0,14.64368989,0.442290877,0,0.442290877,14.20139901,0.863450889,0,222,0,222,514,0,514,0,222,514,736,736,1.3237,1,NA,NA,0,0,NA,1,0.5
VA,VA.B,1,VA.B.1.5,5,2.26348424,35.99573135,N,1273.236567,0.3375,9.7,49.15,,0.0674,0,0,0.6315,0,0.106730008,0,0,0.106730008,8.256065032,0,6.033278293,5.080655405,3.810491553,1.270163851,0.952622888,2.222786739,0,5,5.695414708,0,3.813984504,2.307887718,1.889051188,0.41883653,1.506096786,1.881430204,0,329,0,329,403,0,403,0,329,403,732,732,5.4975,0,NA,1,1,0,NA,1,0.5
VA,VA.B,1,VA.B.1.6,6,1.920964003,34.19969559,N,1145.912911,0.3375,12.075,49.575,,0.1119,0,0,0.7126,0,0.157030592,0,0,0.157030592,13.99078656,0,11.60211568,9.554683501,9.554683501,0,2.047432179,2.388670875,0,6,40.13649548,0,36.0934994,13.79218563,13.79218563,0,22.30131377,4.042996076,0,188,0,188,455,0,455,0,188,455,643,643,9.8869,0,NA,0,1,0,NA,0,0.5
VA,VA.B,1,VA.B.1.7,7,1.845742226,37.91112518,N,1750.70028,0.325,11.475,51.8,,0.2463,0,0,0.7947,0,0.309928275,0,0,0.309928275,15.84653878,0,13.76146789,7.923269391,7.923269391,0,5.838198499,2.085070892,0,5,32.88865721,0,30.16597164,7.397414512,7.397414512,0,22.76855713,2.722685571,0,298,0,298,349,0,349,0,298,349,647,647,0.0655,1,NA,1,1,0,NA,1,1
VA,VA.B,1,VA.B.1.8,8,2.232192755,38.07322311,N,1336.898396,0.375,11.125,51.325,,0.0698,0,0,0.9457,0,0.073807761,0,0,0.073807761,22.22085056,0,19.13462132,7.406950188,6.17245849,1.234491698,11.72767113,3.086229245,0,5,66.9440158,0,62.75908895,5.261403617,5.06018147,0.201222147,57.49768533,4.184926856,0,393,0,393,385,0,385,0,393,385,778,778,14.4227,0,NA,0,1,1,NA,0,0.5
VA,VA.B,1,VA.B.1.9,9,2.377751827,37.95425034,N,1050.420168,0.3375,9.325,41.05,,0.0593,0,0,0.5419,0,0.109429784,0,0,0.109429784,23.19703632,0,21.11968978,19.04234325,16.27254787,2.769795381,2.077346536,2.077346536,0,10,32.20406467,0,27.45040335,19.15832843,17.65017484,1.508153585,8.292074923,4.753661323,0,342,0,342,582,0,582,0,342,582,924,924,14.2246,1,NA,0,1,0,NA,1,1
VA,VA.B,1,VA.B.1.10,10,2.422531128,37.34580231,N,1464.222052,0.3375,11.2,44.25,,0.0905,0,0,0.7187,0,0.125921803,0,0,0.125921803,23.1316726,0,19.21708185,14.94661922,12.45551601,2.491103203,4.270462633,3.914590747,0,7,30.35480427,0,26.19893238,9.717437722,8.159430605,1.558007117,16.48149466,4.155871886,0,433,0,433,256,0,256,0,433,256,689,689,9.6257,0,NA,0,1,1,NA,1,0.5
VA,VA.B,1,VA.B.1.11,11,2.37526679,36.51805496,N,1336.898396,0.3875,9.925,47.225,,0.1293,0,0,0.781,0,0.165556978,0,0,0.165556978,19.26018241,0,17.56075455,14.16189883,13.59542287,0.566475953,3.398855719,1.699427859,0,7,51.9458449,0,44.98158953,23.31501728,23.2674333,0.04758398,21.66657225,6.964255367,0,481,0,481,426,0,426,0,481,426,907,907,3.5367,0,NA,0,1,0,NA,0,0.5
VA,VA.B,1,VA.B.1.12,12,2.674644947,36.90574265,N,1209.574739,0.4,12.025,61.425,,0.1306,0,0,1.0208,0,0.127938871,0,0,0.127938871,19.94459834,0,17.72853186,13.29639889,11.08033241,2.216066482,4.432132964,2.216066482,0,6,51.53240997,0,42.69362881,14.91966759,13.89916898,1.020498615,27.77396122,8.838781163,0,453,0,453,680,0,680,0,453,680,1133,1133,9.082,1,NA,0,0,0,NA,0,0.5
VA,VA.B,1,VA.B.1.13,13,2.347825766,35.76766586,N,986.7583397,0.375,11.725,53.5,,0.1627,0,0,0.727,0,0.223796424,0,0,0.223796424,24.12051154,0,20.02457562,12.28780776,11.37759978,0.910207983,7.736767851,4.095935921,0,7,80.71360306,0,76.90893369,8.365266463,8.216902562,0.148363901,68.54366723,3.804669367,0,373,0,373,555,0,555,0,373,555,928,928,3.2138,1,NA,0,1,0,NA,0,1
VA,VA.B,1,VA.B.1.14,14,2.36181736,36.95173645,N,1177.743825,0.3625,10.9,51.65,,0.1218,0,0,0.8435,0,0.14439834,0,0,0.14439834,15.66517897,0,12.11834599,7.980374191,7.093665947,0.886708243,4.137971803,3.546832974,0,8,35.96695534,0,28.70304141,10.1758638,9.06629622,1.109567582,18.52717761,7.26391393,0,443,0,443,665,0,665,0,443,665,1108,1108,16.38,0,NA,0,1,0,NA,1,0.5
VA,VA.B,1,VA.B.1.15,15,3.436815739,46.98897171,N,1400.560224,0.3,11.8,50.65,,0.145,0,0,0.7861,0,0.184454904,0,0,0.184454904,36.54007428,0,32.346951,19.76758117,19.76758117,0,12.57936983,4.193123278,0,5,90.39055948,0,84.49203307,21.2890859,21.2890859,0,63.20294717,5.898526417,0,411,0,411,706,0,706,0,411,706,1117,1117,27.5881,1,NA,0,0,0,NA,0,0.5
VA,VA.B,1,VA.B.1.16,16,2.08962512,30.43124008,N,1941.685765,0.3875,11.075,49.225,,0.1039,0,0,1.0287,0,0.101001264,0,0,0.101001264,17.02908043,0,13.09929264,9.169504847,9.169504847,0,3.929787791,3.929787791,0,5,37.53689634,0,34.05292114,5.779407912,5.779407912,0,28.27351323,3.483975199,0,327,0,327,478,0,478,0,327,478,805,805,3.6003,1,NA,0,0,0,NA,0,0.5
